Orthogroup	Uloborus_diversus	Drosophila_melanogaster
OG0004616	GJZJ01266770.1.p1	FBpp0081591
OG0004617	GJZJ01135865.1.p1, jg34526.t1.p1	FBpp0070260, FBpp0086049
OG0004618	GJZJ01067691.1.p1, GJZJ01269809.1.p1	FBpp0085134
OG0004620	GJZJ01156933.1.p1	FBpp0303219
OG0004621	jg17628.t1.p1	FBpp0083375
OG0004621	jg19340.t1.p1, GJZJ01234973.1.p1, GJZJ01126096.1.p1	FBpp0084807
OG0004622	GJZJ01240646.1.p1	FBpp0071501
OG0004623	GJZJ01240698.1.p1, GJZJ01213029.1.p1	FBpp0303405
OG0004624	GJZJ01112028.1.p1	FBpp0304902, FBpp0072595
OG0004625	jg35120.t1.p1, GJZJ01179148.1.p1	FBpp0074395
OG0004626	GJZJ01087687.1.p2, GJZJ01206708.1.p1, GJZJ01090602.1.p1	FBpp0070766
OG0004627	GJZJ01130315.1.p1, GJZJ01171411.1.p1, jg31570.t1.p1	FBpp0081376
OG0004628	GJZJ01265388.1.p1	FBpp0311199
OG0004630	GJZJ01090249.1.p1, GJZJ01259496.1.p1	FBpp0071087
OG0004631	GJZJ01096909.1.p1	FBpp0086373
OG0004633	GJZJ01222816.1.p1	FBpp0084176
OG0004634	jg14811.t1.p1, GJZJ01050023.1.p1	FBpp0075690
OG0004635	jg36034.t1.p1, GJZJ01025233.1.p1	FBpp0302532, FBpp0302534
OG0004636	jg34478.t1.p1, GJZJ01204420.1.p1	FBpp0077461
OG0004637	jg45499.t1.p1, jg7004.t1.p1, GJZJ01167959.1.p1, jg7010.t1.p1	FBpp0080887, FBpp0080884, FBpp0080885
OG0004638	GJZJ01232592.1.p1, jg41884.t1.p1	FBpp0080775
OG0004639	jg33664.t1.p1, GJZJ01204693.1.p1	FBpp0428496, FBpp0304242
OG0004640	GJZJ01168363.1.p1	FBpp0306391
OG0004641	GJZJ01179197.1.p1	FBpp0070316
OG0004644	jg13223.t1.p1	FBpp0303122
OG0004648	GJZJ01177358.1.p1, GJZJ01138588.1.p1	FBpp0070907
OG0004650	GJZJ01036296.1.p1	FBpp0074522
OG0004652	GJZJ01191851.1.p1, jg28157.t1.p1, jg28157.t2.p1, jg35070.t1.p1, GJZJ01227719.1.p1, jg35068.t1.p1	FBpp0080663
OG0004653	GJZJ01083882.1.p1, GJZJ01083882.1.p2	FBpp0083750
OG0004654	GJZJ01095880.1.p3	FBpp0088337
OG0004656	GJZJ01278123.1.p1	FBpp0083546
OG0004658	GJZJ01037147.1.p1, jg12553.t1.p1, GJZJ01145083.1.p1	FBpp0070443, FBpp0300988
OG0004659	jg42741.t1.p1, GJZJ01110134.1.p1	FBpp0080675
OG0004661	GJZJ01149759.1.p1, jg5825.t1.p1	FBpp0072419
OG0004662	GJZJ01147734.1.p1, jg9808.t1.p1	FBpp0290742
OG0004664	GJZJ01233976.1.p1	FBpp0083195
OG0004665	GJZJ01019733.1.p1, GJZJ01193636.1.p1	FBpp0290183
OG0004666	jg27760.t1.p1, jg27761.t1.p1, GJZJ01248637.1.p1	FBpp0290667
OG0004670	GJZJ01015032.1.p1, GJZJ01090331.1.p1, GJZJ01019335.1.p1	FBpp0076207
OG0004671	jg18400.t1.p1, GJZJ01056662.1.p1	FBpp0072192
OG0004672	GJZJ01018542.1.p1, GJZJ01261757.1.p1	FBpp0078732
OG0004673	GJZJ01205926.1.p1	FBpp0084875
OG0004676	jg5798.t1.p1	FBpp0290429, FBpp0306725
OG0004677	GJZJ01220920.1.p1	FBpp0070083
OG0004679	GJZJ01006070.1.p1, jg37312.t1.p1, GJZJ01227348.1.p1	FBpp0080039
OG0004681	jg12760.t1.p1, GJZJ01015551.1.p1	FBpp0080392
OG0004682	jg5708.t1.p1	FBpp0302983
OG0004683	GJZJ01258038.1.p1, jg10627.t1.p1, GJZJ01258038.1.p2	FBpp0078846
OG0004686	jg7180.t1.p1, GJZJ01203520.1.p1, jg7182.t1.p1, jg7155.t1.p1, GJZJ01010468.1.p1, jg7153.t1.p1	FBpp0309865, FBpp0309863, FBpp0309861
OG0004687	jg39966.t1.p1, GJZJ01255424.1.p1, GJZJ01255424.1.p2, jg39959.t1.p1, jg39953.t1.p1	FBpp0084177, FBpp0073200, FBpp0074177
OG0004688	jg24478.t1.p1, jg18687.t1.p1, jg18688.t1.p1	FBpp0303286
OG0004691	GJZJ01170769.1.p1	FBpp0077479, FBpp0307158, FBpp0080214, FBpp0077433, FBpp0077483, FBpp0077482, FBpp0086785, FBpp0087257, FBpp0087223, FBpp0087224, FBpp0087256, FBpp0080908, FBpp0087258, FBpp0087226, FBpp0288561, FBpp0070827
OG0004693	GJZJ01001513.1.p1	FBpp0076791
OG0004694	jg5528.t1.p1	FBpp0300976, FBpp0075179
OG0004695	jg35348.t1.p1, GJZJ01243379.1.p1	FBpp0082299
OG0004696	jg20487.t1.p1, GJZJ01210846.1.p1	FBpp0100008
OG0004697	jg29387.t1.p1, GJZJ01269539.1.p1	FBpp0082496
OG0004698	GJZJ01107121.1.p1	FBpp0083989
OG0004699	GJZJ01123791.1.p1, jg1413.t2.p1	FBpp0083918, FBpp0302812
OG0004700	GJZJ01063087.1.p1	FBpp0084375
OG0004701	GJZJ01143457.1.p1, jg33416.t1.p1	FBpp0079593
OG0004702	GJZJ01261086.1.p1	FBpp0085327
OG0004703	GJZJ01258781.1.p1	FBpp0085308
OG0004704	GJZJ01063662.1.p1	FBpp0083132
OG0004705	GJZJ01250764.1.p1, GJZJ01129604.1.p1	FBpp0077677
OG0004706	GJZJ01013436.1.p1, jg17947.t1.p1, jg17946.t1.p1	FBpp0087219
OG0004709	GJZJ01043904.1.p1, GJZJ01161987.1.p1	FBpp0077214
OG0004710	GJZJ01103161.1.p2	FBpp0078009
OG0004711	GJZJ01229305.1.p1, GJZJ01189369.1.p1	FBpp0087321
OG0004713	jg40380.t1.p1, GJZJ01150806.1.p1, GJZJ01169251.1.p1	FBpp0076269
OG0004714	GJZJ01113558.1.p1	FBpp0071992
OG0004715	GJZJ01083731.1.p1, GJZJ01083731.1.p2	FBpp0290948
OG0004717	GJZJ01027111.1.p1	FBpp0078501
OG0004718	GJZJ01262222.1.p1	FBpp0073422, FBpp0307825
OG0004719	GJZJ01192152.1.p1, GJZJ01218926.1.p1, GJZJ01163374.1.p1	FBpp0073367
OG0004720	GJZJ01135478.1.p1, GJZJ01120481.1.p1, GJZJ01211057.1.p1	FBpp0083503
OG0004724	GJZJ01032841.1.p1	FBpp0079465
OG0004725	jg9986.t1.p1, GJZJ01171640.1.p1, jg9969.t1.p1	FBpp0076085
OG0004727	GJZJ01052038.1.p1, GJZJ01231575.1.p1, jg9096.t1.p1	FBpp0079522
OG0004728	GJZJ01116914.1.p1	FBpp0086706
OG0004729	jg14311.t1.p1, GJZJ01141530.1.p1	FBpp0085791
OG0004733	jg29545.t1.p1	FBpp0073007
OG0004734	GJZJ01224646.1.p1, jg14272.t1.p1, GJZJ01246790.1.p1, jg28750.t1.p1	FBpp0073020
OG0004735	GJZJ01004386.1.p1, GJZJ01133192.1.p1	FBpp0083588
OG0004736	GJZJ01069563.1.p1	FBpp0290486
OG0004738	GJZJ01029111.1.p1	FBpp0079471
OG0004739	GJZJ01191655.1.p1	FBpp0079101, FBpp0307460, FBpp0079133
OG0004741	GJZJ01029224.1.p1	FBpp0086842
OG0004742	GJZJ01270589.1.p1, jg18462.t1.p1	FBpp0305059, FBpp0072405
OG0004744	GJZJ01143241.1.p1	FBpp0076826
OG0004745	GJZJ01186152.1.p1	FBpp0112608
OG0004746	jg26531.t1.p1, GJZJ01265700.1.p1	FBpp0085890, FBpp0085891
OG0004747	GJZJ01094845.1.p1, GJZJ01004678.1.p1, jg12151.t1.p1	FBpp0075275
OG0004749	GJZJ01113141.1.p1	FBpp0423172
OG0004750	GJZJ01131550.1.p1, jg39276.t1.p1	FBpp0085616
OG0004751	GJZJ01036077.1.p1	FBpp0086980
OG0004752	GJZJ01075414.1.p1	FBpp0083134
OG0004753	GJZJ01054372.1.p1, GJZJ01096441.1.p1, jg9803.t1.p1	FBpp0071187
OG0004755	GJZJ01139895.1.p1	FBpp0086986
OG0004756	GJZJ01244427.1.p2, GJZJ01244427.1.p1	FBpp0072486
OG0004757	GJZJ01125798.1.p1	FBpp0087124
OG0004758	jg21335.t1.p1, GJZJ01120413.1.p1	FBpp0288805
OG0004759	GJZJ01037263.1.p1	FBpp0081397
OG0004762	GJZJ01028888.1.p1	FBpp0075316
OG0004763	GJZJ01046860.1.p1	FBpp0082313
OG0004765	GJZJ01020264.1.p1	FBpp0074431
OG0004766	jg19706.t1.p1, jg28504.t1.p1, GJZJ01175706.1.p1	FBpp0293574, FBpp0290250, FBpp0303407
OG0004768	jg21431.t1.p1, GJZJ01040377.1.p1	FBpp0074582
OG0004769	GJZJ01162657.1.p1	FBpp0079540
OG0004770	GJZJ01150171.1.p1	FBpp0076647
OG0004772	jg45068.t1.p1, GJZJ01277925.1.p1	FBpp0088814, FBpp0082367
OG0004773	jg17344.t1.p1, GJZJ01165587.1.p1, GJZJ01145680.1.p1	FBpp0084418
OG0004774	GJZJ01145491.1.p1	FBpp0077618
OG0004775	GJZJ01234394.1.p2, jg10146.t1.p1	FBpp0076448
OG0004776	GJZJ01178531.1.p1	FBpp0288515, FBpp0084844, FBpp0308309, FBpp0099941
OG0004778	GJZJ01162593.1.p1, jg31281.t1.p1, GJZJ01131367.1.p1	FBpp0072227
OG0004779	GJZJ01214265.1.p1	FBpp0087999
OG0004781	GJZJ01264159.1.p1	FBpp0083858
OG0004782	jg2351.t1.p1	FBpp0077743
OG0004783	jg11445.t1.p1, GJZJ01237314.1.p1	FBpp0290492
OG0004784	GJZJ01076015.1.p1	FBpp0080551
OG0004785	GJZJ01148915.1.p2	FBpp0077652
OG0004786	jg22942.t1.p1, GJZJ01115616.1.p1	FBpp0072219, FBpp0072220
OG0004787	GJZJ01234697.1.p1, jg42666.t1.p1	FBpp0078137
OG0004788	jg36630.t1.p1, GJZJ01228630.1.p1, GJZJ01139252.1.p1, jg45336.t1.p1	FBpp0087714
OG0004790	GJZJ01088271.1.p1	FBpp0297550, FBpp0297551, FBpp0292633, FBpp0293266, FBpp0297549, FBpp0297552, FBpp0292632, FBpp0078148, FBpp0428157
OG0004791	jg1817.t1.p1, jg1819.t1.p1, jg32357.t1.p1, GJZJ01184313.1.p1, GJZJ01184313.1.p2, jg32352.t1.p1	FBpp0309811
OG0004791	GJZJ01220896.1.p1	FBpp0428167, FBpp0428166
OG0004792	jg23387.t1.p1	FBpp0087625, FBpp0080267
OG0004794	GJZJ01034151.1.p1	FBpp0070422
OG0004795	GJZJ01198982.1.p1, jg35131.t1.p1	FBpp0308988
OG0004797	GJZJ01203058.1.p1, jg10229.t1.p1	FBpp0080265
OG0004798	GJZJ01079697.1.p1	FBpp0087472
OG0004799	GJZJ01003990.1.p1, jg29668.t1.p1, GJZJ01121087.1.p1	FBpp0084013
OG0004800	GJZJ01219500.1.p1	FBpp0070906
OG0004801	GJZJ01274327.1.p1	FBpp0073912
OG0004802	GJZJ01093190.1.p1	FBpp0073869
OG0004805	GJZJ01167433.1.p1, jg3647.t1.p1, GJZJ01239361.1.p1	FBpp0081226
OG0004807	GJZJ01251515.1.p1, jg35323.t1.p1, GJZJ01270089.1.p1, GJZJ01138658.1.p1	FBpp0076048
OG0004808	jg22556.t1.p1	FBpp0086334
OG0004808	GJZJ01189335.1.p1, jg14338.t1.p1	FBpp0076492, FBpp0289726, FBpp0076495, FBpp0304390
OG0004809	GJZJ01222298.1.p1	FBpp0074387, FBpp0309771
OG0004810	GJZJ01108750.1.p3, jg40334.t1.p1, jg44434.t2.p1	FBpp0085211
OG0004811	GJZJ01229718.1.p1, jg39588.t1.p1	FBpp0084211
OG0004815	GJZJ01152791.1.p1	FBpp0076172
OG0004816	GJZJ01257503.1.p1	FBpp0083749
OG0004817	GJZJ01015676.1.p1, jg36799.t1.p1	FBpp0079567
OG0004818	GJZJ01093912.1.p1	FBpp0083172
OG0004819	GJZJ01208036.1.p1, jg24385.t1.p1	FBpp0099484
OG0004820	GJZJ01031538.1.p1	FBpp0075948, FBpp0075947
OG0004821	GJZJ01160673.1.p1	FBpp0074635
OG0004822	GJZJ01020771.1.p1, jg42639.t1.p1, GJZJ01088839.1.p1	FBpp0072974
OG0004824	GJZJ01152136.1.p2	FBpp0087668
OG0004824	GJZJ01081297.1.p1	FBpp0079965
OG0004825	GJZJ01092417.1.p1	FBpp0073761, FBpp0310022
OG0004826	jg28341.t1.p1, jg28357.t1.p1, GJZJ01268772.1.p1	FBpp0111469
OG0004829	jg32542.t1.p1, jg39347.t1.p1, GJZJ01061942.1.p1	FBpp0072557
OG0004830	GJZJ01216878.1.p1	FBpp0078854
OG0004831	GJZJ01131337.1.p1, jg9660.t1.p1	FBpp0086881
OG0004832	GJZJ01205667.1.p1	FBpp0085457, FBpp0080719
OG0004833	GJZJ01069971.1.p1, jg35008.t1.p1	FBpp0075751
OG0004835	GJZJ01029443.1.p1	FBpp0088286
OG0004836	GJZJ01221313.1.p1	FBpp0084662
OG0004837	jg32657.t1.p1, GJZJ01129493.1.p1	FBpp0304464
OG0004838	jg34992.t1.p1	FBpp0082069
OG0004839	GJZJ01050728.1.p2, GJZJ01050728.1.p1	FBpp0087463
OG0004840	GJZJ01249347.1.p1	FBpp0070533
OG0004841	GJZJ01144959.1.p1	FBpp0076600
OG0004842	jg200.t1.p1	FBpp0306015, FBpp0088493
OG0004843	GJZJ01217727.1.p2, GJZJ01217727.1.p1	FBpp0293897
OG0004845	GJZJ01013238.1.p1, jg4848.t1.p1, GJZJ01227016.1.p1	FBpp0071235
OG0004846	GJZJ01212003.1.p1	FBpp0423190
OG0004847	GJZJ01239323.1.p1	FBpp0303402
OG0004848	GJZJ01253391.1.p1	FBpp0079623
OG0004849	jg34279.t1.p1	FBpp0289146
OG0004850	GJZJ01106955.1.p1, GJZJ01029675.1.p1, GJZJ01052957.1.p1	FBpp0308991
OG0004851	GJZJ01266905.1.p1, GJZJ01173329.1.p1, jg20861.t1.p1	FBpp0112138, FBpp0112139, FBpp0112140
OG0004852	GJZJ01121933.1.p2, jg10040.t1.p1, jg28901.t1.p1, GJZJ01121933.1.p1	FBpp0081672
OG0004853	GJZJ01268742.1.p1	FBpp0071700
OG0004854	jg7054.t1.p1, GJZJ01174481.1.p1	FBpp0081659
OG0004857	GJZJ01144285.1.p1	FBpp0070385
OG0004858	GJZJ01273032.1.p1, jg26929.t1.p1, GJZJ01082088.1.p1	FBpp0077872
OG0004860	GJZJ01132302.1.p1, jg20150.t1.p1	FBpp0074060
OG0004862	GJZJ01268528.1.p1	FBpp0081607
OG0004864	jg6832.t1.p1, GJZJ01161392.1.p1	FBpp0290580
OG0004865	GJZJ01095928.1.p1	FBpp0071034
OG0004866	jg37560.t1.p1, GJZJ01104821.1.p1	FBpp0309499
OG0004867	jg24066.t1.p1, GJZJ01004115.1.p1	FBpp0076339
OG0004868	GJZJ01024830.1.p1	FBpp0081638
OG0004869	GJZJ01031000.1.p1, GJZJ01105574.1.p1	FBpp0080062
OG0004870	GJZJ01209064.1.p1	FBpp0083105
OG0004871	GJZJ01162174.1.p1	FBpp0072065
OG0004873	GJZJ01239055.1.p1	FBpp0084849
OG0004875	GJZJ01143821.1.p1	FBpp0076282
OG0004876	GJZJ01014066.1.p1, GJZJ01014066.1.p2	FBpp0076373
OG0004877	jg36585.t1.p1, GJZJ01096513.1.p1	FBpp0083936
OG0004879	GJZJ01148508.1.p1, jg38996.t1.p1, GJZJ01145630.1.p1, GJZJ01257224.1.p1	FBpp0077581
OG0004881	GJZJ01264052.1.p1	FBpp0428492
OG0004882	GJZJ01035540.1.p1	FBpp0077311
OG0004885	jg23662.t1.p1	FBpp0071672
OG0004886	jg29648.t1.p1, GJZJ01223331.1.p1	FBpp0089121
OG0004887	GJZJ01009600.1.p1	FBpp0305494
OG0004888	jg24663.t1.p1	FBpp0079703
OG0004889	jg40266.t1.p1, GJZJ01179215.1.p1	FBpp0084169
OG0004892	GJZJ01155209.1.p1	FBpp0290379
OG0004893	GJZJ01117116.1.p1, jg26713.t1.p1, jg42429.t1.p1	FBpp0074707
OG0004895	jg42488.t1.p1, GJZJ01070345.1.p1	FBpp0078553
OG0004897	jg34590.t1.p1, GJZJ01203414.1.p1, jg34589.t1.p1	FBpp0086487
OG0004898	jg29629.t1.p1	FBpp0075818
OG0004902	GJZJ01266878.1.p1	FBpp0085630
OG0004904	GJZJ01012163.1.p1	FBpp0084191
OG0004905	GJZJ01270470.1.p1	FBpp0078673
OG0004906	GJZJ01137526.1.p1	FBpp0074918
OG0004907	jg18267.t1.p1, GJZJ01163568.1.p1	FBpp0303130
OG0004909	jg8661.t1.p1, GJZJ01245968.1.p1	FBpp0070914, FBpp0070916, FBpp0075907, FBpp0079554
OG0004910	GJZJ01085490.1.p1, GJZJ01150252.1.p1	FBpp0304356, FBpp0304355
OG0004911	jg36524.t1.p1, GJZJ01220322.1.p1, jg36526.t1.p1	FBpp0082467, FBpp0073659
OG0004913	GJZJ01112649.1.p1, jg23877.t2.p1	FBpp0289094
OG0004915	GJZJ01035612.1.p1	FBpp0301993
OG0004916	GJZJ01129833.1.p1	FBpp0079348
OG0004917	jg12941.t1.p1, GJZJ01082031.1.p1, jg12956.t1.p1	FBpp0073739
OG0004921	GJZJ01164095.1.p2	FBpp0076656, FBpp0076657
OG0004922	GJZJ01121251.1.p1	FBpp0076440
OG0004923	GJZJ01047564.1.p1	FBpp0081723
OG0004924	jg26183.t1.p1, GJZJ01220838.1.p1	FBpp0086372
OG0004925	jg21104.t1.p1, GJZJ01197228.1.p1, GJZJ01243028.1.p1	FBpp0070162
OG0004928	GJZJ01178210.1.p1	FBpp0072907
OG0004929	GJZJ01241585.1.p1, jg42350.t1.p1	FBpp0081398
OG0004930	GJZJ01055332.1.p1	FBpp0087861
OG0004932	GJZJ01121022.1.p1	FBpp0074558
OG0004934	GJZJ01185442.1.p1	FBpp0085693
OG0004935	jg43114.t1.p1, GJZJ01208890.1.p1	FBpp0075946
OG0004937	GJZJ01105252.1.p1, GJZJ01259437.1.p1	FBpp0080445, FBpp0080446
OG0004938	GJZJ01109231.1.p1	FBpp0081310
OG0004940	jg31440.t1.p1, GJZJ01060680.1.p1	FBpp0072315
OG0004944	GJZJ01059356.1.p1, jg30220.t1.p1	FBpp0070403
OG0004946	GJZJ01064781.1.p1, jg7088.t1.p1	FBpp0085417
OG0004947	GJZJ01022202.1.p2, jg38682.t1.p1	FBpp0085546
OG0004948	GJZJ01189878.1.p1	FBpp0081434
OG0004949	jg22412.t1.p1, GJZJ01051883.1.p1	FBpp0070085
OG0004950	GJZJ01155231.1.p1, GJZJ01155231.1.p2	FBpp0083022
OG0004951	jg21186.t1.p1, GJZJ01069905.1.p1	FBpp0076264
OG0004952	GJZJ01003975.1.p1	FBpp0075815
OG0004953	GJZJ01129220.1.p1	FBpp0080722
OG0004954	jg44391.t1.p1	FBpp0072854, FBpp0073346
OG0004955	GJZJ01007380.1.p1	FBpp0085842
OG0004956	GJZJ01270210.1.p1	FBpp0271716
OG0004957	GJZJ01275521.1.p1	FBpp0074579
OG0004958	GJZJ01004818.1.p1, jg36682.t1.p1, GJZJ01066182.1.p1	FBpp0082647
OG0004959	GJZJ01227074.1.p2, jg28106.t1.p1	FBpp0080855
OG0004960	jg43039.t2.p1, GJZJ01237866.1.p1	FBpp0084124
OG0004962	GJZJ01150899.1.p1	FBpp0078316
OG0004963	GJZJ01147615.1.p1	FBpp0311270
OG0004966	GJZJ01066434.1.p1, GJZJ01103920.1.p1	FBpp0083414
OG0004967	GJZJ01225027.1.p1	FBpp0301745, FBpp0301746
OG0004968	GJZJ01034356.1.p1, jg31814.t1.p1	FBpp0082995
OG0004969	GJZJ01084010.1.p1	FBpp0075912, FBpp0077857, FBpp0076788
OG0004970	GJZJ01073271.1.p1	FBpp0082104
OG0004971	GJZJ01197649.1.p1, GJZJ01161407.1.p1, GJZJ01262924.1.p1	FBpp0086428, FBpp0089346
OG0004972	GJZJ01204820.1.p1	FBpp0071083
OG0004974	GJZJ01136578.1.p2, jg34840.t1.p1, GJZJ01136578.1.p1	FBpp0077335
OG0004975	GJZJ01248442.1.p1, jg30381.t1.p1, GJZJ01235223.1.p1	FBpp0293340, FBpp0081809
OG0004976	jg12258.t1.p1	FBpp0070391, FBpp0082577
OG0004977	GJZJ01246105.1.p1	FBpp0290490
OG0004978	GJZJ01120412.1.p1	FBpp0087085
OG0004979	GJZJ01166596.1.p1, jg44473.t3.p1	FBpp0083097
OG0004981	jg11709.t1.p1, GJZJ01171724.1.p1, GJZJ01166104.1.p1	FBpp0291451
OG0004983	jg34291.t1.p1, GJZJ01153779.1.p1, GJZJ01153779.1.p2	FBpp0082833
OG0004985	GJZJ01081292.1.p1, jg24483.t1.p1	FBpp0086164
OG0004986	GJZJ01212899.1.p1	FBpp0308304
OG0004987	jg27475.t2.p1, GJZJ01060317.1.p1	FBpp0075917
OG0004988	GJZJ01144762.1.p1, GJZJ01249076.1.p1	FBpp0073895, FBpp0304843
OG0004989	GJZJ01255052.1.p1	FBpp0072056
OG0004990	GJZJ01010731.1.p1, jg31391.t1.p1	FBpp0076433, FBpp0293170
OG0004991	GJZJ01115732.1.p1	FBpp0110163
OG0004993	GJZJ01014155.1.p1, GJZJ01107416.1.p1	FBpp0083774, FBpp0088988
OG0004995	GJZJ01247982.1.p1	FBpp0076591
OG0004999	GJZJ01076826.1.p1	FBpp0086289
OG0005000	GJZJ01219362.1.p1	FBpp0310766
OG0005001	GJZJ01107760.1.p1, jg3088.t1.p1	FBpp0073585, FBpp0082346
OG0005002	jg14553.t1.p1	FBpp0085258
OG0005003	GJZJ01175459.1.p1, jg31172.t1.p1	FBpp0310666
OG0005004	GJZJ01128702.1.p1	FBpp0084411
OG0005006	jg19286.t1.p1, GJZJ01187096.1.p1, GJZJ01198030.1.p1	FBpp0077146
OG0005007	GJZJ01270705.1.p1, GJZJ01270705.1.p2	FBpp0312143
OG0005008	GJZJ01152345.1.p1	FBpp0292036, FBpp0310014
OG0005009	GJZJ01082893.1.p1, GJZJ01128948.1.p1	FBpp0073750
OG0005010	jg23973.t1.p1, GJZJ01264573.1.p1	FBpp0076679, FBpp0300165, FBpp0300166
OG0005011	GJZJ01063680.1.p2	FBpp0078729
OG0005013	GJZJ01276022.1.p1	FBpp0086486
OG0005014	GJZJ01259152.1.p1, GJZJ01190051.1.p1	FBpp0072801
OG0005015	GJZJ01224944.1.p1	FBpp0303113
OG0005016	GJZJ01170971.1.p1, GJZJ01115899.1.p1, jg4360.t1.p1, GJZJ01099477.1.p1	FBpp0070458
OG0005019	jg18429.t1.p1, GJZJ01028164.1.p1, GJZJ01059719.1.p1	FBpp0306739
OG0005020	GJZJ01151956.1.p1	FBpp0070667
OG0005021	GJZJ01261709.1.p1, GJZJ01146506.1.p1, GJZJ01209264.1.p1	FBpp0085585
OG0005022	GJZJ01118469.1.p1	FBpp0086206
OG0005024	GJZJ01197867.1.p1, GJZJ01187935.1.p1, GJZJ01174326.1.p1	FBpp0112465
OG0005026	GJZJ01252216.1.p1	FBpp0293886, FBpp0293885
OG0005027	GJZJ01189076.1.p1	FBpp0074808
OG0005028	GJZJ01031462.1.p1, jg24306.t1.p1	FBpp0074834
OG0005029	GJZJ01157838.1.p1	FBpp0080679
OG0005030	GJZJ01200727.1.p1	FBpp0072696
OG0005031	GJZJ01084378.1.p1, jg2609.t2.p1	FBpp0079420
OG0005032	GJZJ01226968.1.p1, jg5004.t1.p1	FBpp0079000
OG0005034	GJZJ01157695.1.p1	FBpp0077359
OG0005035	jg36381.t1.p1, GJZJ01149118.1.p1	FBpp0110561
OG0005038	GJZJ01187616.1.p1	FBpp0086957
OG0005040	GJZJ01144520.1.p1, jg8422.t1.p1, GJZJ01090474.1.p1	FBpp0070396
OG0005046	GJZJ01080718.1.p1, GJZJ01061898.1.p1	FBpp0079116
OG0005048	GJZJ01001319.1.p1	FBpp0294037
OG0005050	GJZJ01169500.1.p1	FBpp0085502
OG0005051	GJZJ01225265.1.p1, GJZJ01158138.1.p1	FBpp0081290
OG0005052	GJZJ01100307.1.p1, jg41618.t1.p1	FBpp0083029
OG0005055	GJZJ01136948.1.p1	FBpp0073597
OG0005056	GJZJ01116345.1.p1, jg11773.t1.p1	FBpp0072708
OG0005057	jg35410.t1.p1	FBpp0081715
OG0005058	GJZJ01241249.1.p1, jg14344.t1.p1	FBpp0080091
OG0005059	GJZJ01112918.1.p1	FBpp0080989
OG0005065	GJZJ01245755.1.p1, GJZJ01245755.1.p2	FBpp0086178
OG0005066	GJZJ01115028.1.p1	FBpp0081217
OG0005067	GJZJ01063652.1.p1, jg18882.t1.p1	FBpp0075044
OG0005068	GJZJ01076716.1.p1, jg2938.t1.p1	FBpp0079582
OG0005069	GJZJ01094817.1.p1, GJZJ01133715.1.p1, jg36258.t1.p1	FBpp0087732
OG0005070	GJZJ01010999.1.p1	FBpp0082402
OG0005076	GJZJ01259105.1.p1	FBpp0085872
OG0005077	jg4500.t1.p1, GJZJ01139728.1.p1	FBpp0288680, FBpp0077362
OG0005078	GJZJ01108442.1.p1	FBpp0076408
OG0005079	GJZJ01209045.1.p1, jg5086.t1.p1	FBpp0079209
OG0005080	GJZJ01250243.1.p1, jg41841.t1.p1, GJZJ01107193.1.p2	FBpp0070150
OG0005081	GJZJ01245343.1.p1, jg31043.t1.p1	FBpp0088539
OG0005082	jg42628.t1.p1, GJZJ01200575.1.p1	FBpp0080472
OG0005083	GJZJ01021174.1.p1	FBpp0303269, FBpp0303268
OG0005085	GJZJ01197119.1.p2, GJZJ01100097.1.p1, GJZJ01030381.1.p1	FBpp0076602
OG0005086	GJZJ01137102.1.p1	FBpp0081703
OG0005087	GJZJ01095930.1.p1	FBpp0083411
OG0005088	GJZJ01215296.1.p1	FBpp0088416
OG0005089	GJZJ01086397.1.p1	FBpp0308257
OG0005090	GJZJ01250318.1.p1, jg8461.t1.p1, GJZJ01150990.1.p1	FBpp0078842
OG0005091	GJZJ01055946.1.p1	FBpp0074564
OG0005092	GJZJ01194555.1.p1, jg22807.t1.p1	FBpp0077946
OG0005093	jg1902.t1.p1, GJZJ01279427.1.p1	FBpp0078373
OG0005094	GJZJ01023378.1.p1, GJZJ01091315.1.p1	FBpp0075168
OG0005095	GJZJ01213945.1.p1, GJZJ01051858.1.p1, jg10496.t1.p1, GJZJ01051916.1.p1, GJZJ01000134.1.p1	FBpp0083663
OG0005096	GJZJ01271299.1.p1	FBpp0303413
OG0005098	GJZJ01275056.1.p1	FBpp0088796
OG0005099	GJZJ01276084.1.p1, GJZJ01268489.1.p1	FBpp0082963
OG0005100	GJZJ01006300.1.p1, GJZJ01021865.1.p1, jg44338.t1.p1	FBpp0305953, FBpp0082005
OG0005101	GJZJ01119081.1.p1	FBpp0078921
OG0005104	GJZJ01202403.1.p1	FBpp0081608
OG0005105	GJZJ01133032.1.p1, jg19521.t1.p1	FBpp0080923
OG0005106	GJZJ01177766.1.p1	FBpp0072436
OG0005109	GJZJ01239791.1.p1, jg27127.t2.p1	FBpp0074641
OG0005110	GJZJ01034602.1.p1, jg16246.t1.p1, GJZJ01021743.1.p1	FBpp0081584
OG0005111	jg34319.t1.p1, jg34318.t1.p1, GJZJ01064830.1.p1	FBpp0079305
OG0005112	GJZJ01164006.1.p1, jg8282.t1.p2	FBpp0084349
OG0005113	GJZJ01233737.1.p1	FBpp0077138
OG0005114	GJZJ01070143.1.p1, GJZJ01232462.1.p1	FBpp0087114, FBpp0087115
OG0005115	GJZJ01093639.1.p1, jg13418.t1.p1	FBpp0082569
