"HOG","z_obs","orb_count","non_orb_count","n_perm_valid","orb_p","non_orb_p","orb_q","non_orb_q"
"N5.HOG0062579",-0.289116875975405,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0062581",0.140560375955404,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062582",-5.0816216879293,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0062583",-1.96814305272274,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0062584",0.287717842826156,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0062603",-1.00471252962642,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0062605",0.194690619052173,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062606",3.03601290521497,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062608",0.279997606392571,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062609",-0.598667856398691,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0062610",0.48012941260565,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062613",-1.54777470013952,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0062619",1.00600286158926,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062620",-0.224621317684358,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0062621",0.247918557567027,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062626",-1.2963202907955,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0062638",-0.249929316852377,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0062641",3.05314700780244,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062644",0.269667874826478,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062648",-0.972055755377784,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0062654",-0.327494849725876,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0062658",-1.52558633553814,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0062659",0.498743845356062,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062661",2.64388595804828,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0062664",0.410972569874235,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062671",-0.210027365284277,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0062672",2.10370768553753,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062673",1.74225700884789,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0062675",-1.24629098428317,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0062677",-0.909759243716985,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0062678",-0.613386047747215,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0062680",-1.09048956523488,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0062682",-0.998915365229893,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0062687",-0.974162939147045,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0062697",0.134257747246273,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0062698",-0.290797143344325,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0062699",-1.30764090805538,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0062701",0.468468522552403,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062752",1.95133491077044,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0062754",1.57539782647267,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0062758",0.465255934420942,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0062759",1.69844077614875,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062760",-0.397046926037766,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062761",-1.10058328476246,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0062762",-0.352127481983797,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0062764",-1.09309521428535,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0062765",-0.383067393557377,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062768",0.700680283055412,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0062769",-2.61484727788692,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0062770",0.673081456584611,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0062773",-1.00667267946109,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0062774",2.32447628354813,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0062777",0.985269976634402,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062779",-2.3966834667399,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0062780",1.16412985128255,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0062782",-2.15896800133749,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0062785",1.76488852118806,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0062786",-1.13503462192979,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0062787",2.1725372254601,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062788",0.388976183757543,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0062789",-1.45538886948817,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0062791",1.39329682691998,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062801",-1.85212097391048,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0062803",-0.272714076887975,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0062806",0.132133042764766,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0062807",1.009250693525,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0062808",4.02388201344205,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0062809",0.825498106338219,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0062810",-1.04501921322918,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0062824",-1.73119013165352,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0062825",0.700871039527682,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062830",-0.201807991025196,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0062832",0.327468207193757,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0062841",0.0982368241664989,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062843",0.405388961431282,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062846",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0062851",-1.21955596482101,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0062859",-1.16241636309878,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0062862",0.610990831921677,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0062863",-0.385653119765773,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0062865",2.22911872081112,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0062866",-0.710751960316173,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0062867",-1.54873071733769,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0062868",1.05868890249118,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062869",-0.767210117851952,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0062874",1.10244477431675,0,9,9,0.1,1,0.924216435365664,1
"N5.HOG0062876",0.197917456262844,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062891",-0.675897589827018,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0062894",0.3108603596855,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0062896",2.54937452815001,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0062897",-0.661585807877799,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0062899",-0.188501098901825,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0062905",-0.262223526522165,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0062909",-1.20441603404547,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0062912",0.785407681555789,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062916",0.199650108058731,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0062917",-3.12716420397884,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0062918",-1.07699305462732,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0062920",-2.57691798924557,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0062921",1.04231336528598,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0062922",-0.472925061832974,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0062924",2.15990610839374,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0062925",0.87599914175997,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0062926",1.01649610556385,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062927",-0.116973716224419,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0062928",2.18740157068098,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0062929",0.628796597077029,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062930",2.0444507067809,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0062931",0.196412437785404,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0062932",1.51865595566414,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062936",2.64801293308878,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062937",-0.397066067767717,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0062938",2.3242960029737,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0062939",-0.547494626042017,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0062941",-4.42017058916339,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0062942",2.97831372308142,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062943",-2.98191055387182,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0062946",0.067135224160019,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0062950",-0.749675530921612,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0062953",0.597165358257615,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0062960",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0062961",-0.0676642823887516,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0062963",3.15892718600154,0,9,9,0.1,1,0.924216435365664,1
"N5.HOG0062969",5.2182488390187,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0062972",0.47364631154851,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0062974",0.0987461604892788,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0062977",3.23289626988546,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0062993",-1.65353236352427,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0062994",0.634844147044555,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0062996",-1.00362952394602,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0062997",1.7593459696058,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0062998",-0.423863134342448,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0063000",-0.639963084106692,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0063001",0.339982836845125,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0063006",5.05221011602652,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0063009",1.08348978312934,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0063010",1.33210153691425,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0063012",5.65281469040234,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0063014",-0.837474124964518,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0063015",-0.0522157589257949,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0063017",0.0528685995658229,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0063018",-1.32679263247969,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0063033",0.454515168746148,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0063038",0.735374373234583,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0063040",-1.8918318016616,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0063045",-0.01412094876069,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0063047",0.0617864362882012,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0063052",0.380371262903668,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0063056",0.648721100926833,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0063058",-3.30178625954343,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0063060",-0.0690083003787217,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0063062",-0.741465316056296,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0063064",-0.362215054348741,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0063065",0.353066642636581,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0063066",-0.0192324831716304,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0063067",0.200096655545281,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0063070",0.670827962247403,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0063074",1.82173449268799,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0063077",-0.145088770527675,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0063079",-2.84075147163413,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0063080",0.0767978508092708,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0063081",0.155501202648959,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0063082",0.228965833833347,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0063083",-2.1395725173982,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0063084",-0.778686088145959,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0063085",0.437805706944502,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0063086",-1.45108227614403,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0063088",-0.634498269036043,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0063090",1.6863709682171,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0063091",-0.193585204365715,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0063092",0.0484063601296775,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0063107",-0.197610299490893,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0063119",2.11713531591136,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0063125",1.88658079329591,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0063129",-1.10366212900048,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0063134",0.0460277734444533,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0063135",-0.787089812671619,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0063136",-4.65977634681368,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0063137",4.60615297950007,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0063138",-1.89595418833718,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0063145",-0.968176028635696,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0063146",0.283746637082712,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0063147",1.4815863284429,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0063148",-2.243335957156,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0063149",0.438784658987843,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0063150",-0.163074163884161,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0063153",-0.3178426427494,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0063159",0.991253718585598,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0063160",0.869639094325167,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0063162",-0.404368862457722,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0063166",0.688720440522798,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0063167",-3.17606574889568,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0063168",1.12764025617722,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0063169",-0.590743850380055,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0063178",-1.62037451208063,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0063179",0.381171347849435,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0063180",-1.07170589866237,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0063186",-0.388627136802959,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0063188",-1.79317936118945,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0063189",1.21899760485659,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0063190",0.88308675653937,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0063191",0.575612774129897,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0063193",0.0996070360263829,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0063194",-0.885769004951159,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0063195",0.198475742169534,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0063198",-4.33413884659693,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0063199",4.32277080484186,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0063202",0.059120925336106,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
