HOG,error,coef_.Intercept._Estimate,coef_.Intercept._StdErr,coef_.Intercept._z.value,coef_.Intercept._p.value,coef_orb_weavingTRUE_Estimate,coef_orb_weavingTRUE_StdErr,coef_orb_weavingTRUE_z.value,coef_orb_weavingTRUE_p.value,qvalue
N5.HOG0030773,,1.07924895722952,0.196577540545498,5.49019462871819,4.01491077323688e-08,-0.294667455913744,0.1057464301516,-2.78654755050645,0.0053272801657515,0.0244974542792457
N5.HOG0071294,,-0.384030058719165,0.357981527123876,-1.07276501612966,0.283376560877196,-0.760481783552621,0.272998285607987,-2.78566505228768,0.0053418037158386,0.024539108385397
N5.HOG0063435,,0.315871240593092,0.155205424129604,2.03518171071988,0.0418325926210023,-0.222400998870008,0.0799141412646572,-2.78299929587515,0.0053858923026873,0.024678077023966
N5.HOG0050578,,0.214612177939108,0.281569172377217,0.762200549609861,0.445940318132306,-0.479086895931732,0.1721627819754,-2.78275531119256,0.0053899438994582,0.024680253313244
N5.HOG0031055,,0.438078794545915,0.132858298548049,3.29733858805577,0.0009760575869034,-0.186515657014265,0.0670498375207604,-2.78174659195132,0.0054067238622153,0.0247437632395745
N5.HOG0035166,,0.891252702514844,0.173844885941987,5.12671222788952,2.9484565804311e-07,-0.253399190719844,0.0911599830942957,-2.77971958877755,0.0054405855849038,0.0248452425904763
N5.HOG0027726,,0.0846307313493551,0.208013048281563,0.406852993350689,0.684115962348089,-0.315002284266972,0.113369707565219,-2.7785401500287,0.0054603764721032,0.0249222359584819
N5.HOG0005188,,0.254061837892161,0.361323089738249,0.703143101306394,0.481966573946568,-0.773597111126381,0.27849221374353,-2.77780516994563,0.0054727422218682,0.0249652751040124
N5.HOG0039445,,0.13703755999499,0.149672084006022,0.91558530039226,0.359884444094253,-0.212833823483882,0.0766453270308801,-2.77686627128791,0.0054885755895077,0.0250106674692637
N5.HOG0056382,,0.324654714518205,0.227110497643206,1.42950113661519,0.152860248481213,-0.351620806054483,0.126819074008834,-2.77261767445163,0.0055607410272092,0.0252717987225876
N5.HOG0026443,,-0.103719030648347,0.33267198816298,-0.311775665937746,0.755211018666952,-0.636859760831747,0.229727706651485,-2.77223748982927,0.0055672402871916,0.0252821577588865
N5.HOG0057807,,0.167505600570051,0.275200986828918,0.608666424129441,0.542745566527021,-0.459888811420788,0.165896882368087,-2.7721365516707,0.0055689669771366,0.0252821577588865
N5.HOG0054026,,0.574831362695975,0.201338848058142,2.85504445982514,0.004303080461647,-0.301528090700308,0.108782493974092,-2.7718438848453,0.0055739761892176,0.0252913955774722
N5.HOG0052746,,-0.0048903999060814,0.146155362342955,-0.0334602838218557,0.97330753700312,-0.206490097421905,0.0745773318852267,-2.76880510742446,0.0056262279117725,0.0254470089994847
N5.HOG0031747,,0.434377170093949,0.169926744351046,2.55626135693262,0.0105803617138981,-0.245382855379783,0.0886788371225061,-2.76709599879842,0.0056558097786515,0.025518390284181
N5.HOG0037350,,-0.165299108510701,0.264643114536479,-0.624611408463137,0.532226130214588,-0.432801550478649,0.156413951175402,-2.7670265166648,0.0056570153628916,0.025518390284181
N5.HOG0050206,,0.217176975105128,0.204242756333142,1.06332767440177,0.287633379229688,-0.306070403287143,0.110673645711875,-2.76552201130121,0.0056831769471231,0.0256228103101513
N5.HOG0056313,,-0.154429282867487,0.302612177112644,-0.510320782002114,0.609826745520777,-0.532523882600383,0.192640971638221,-2.76433345446606,0.005703921660994,0.0256619124949326
N5.HOG0053273,,-0.358754005232166,1.21479740570313,-0.295320029124129,0.767749417449576,-2.1718800212386,0.786220421439034,-2.76243145308203,0.0057372607424298,0.0257302215976139
N5.HOG0061366,,0.118799515463689,0.174161613680722,0.682122271107776,0.495161639129488,-0.252119658024405,0.09125581100915,-2.76277921631889,0.0057311519051479,0.0257302215976139
N5.HOG0069039,,0.260583285245423,0.399733827889676,0.651892001788105,0.514470844955792,-1.30528791164623,0.47255909748577,-2.76216862312239,0.0057418815301741,0.0257339972151527
N5.HOG0039158,,0.641583766262902,0.333124372924296,1.92595864610814,0.0541095376672453,-0.633511644280913,0.229430532777738,-2.76123511814633,0.0057583205303356,0.0257703019081519
N5.HOG0046596,,-0.157589697808589,0.398741049631121,-0.395218144593781,0.692681902975742,-1.15158668235577,0.417461996167192,-2.75854255699618,0.0058059744825091,0.0258881908402438
N5.HOG0058664,,-0.0781460401851968,0.306155956362729,-0.25524912568616,0.798530690502189,-0.540730617918305,0.196125578376271,-2.75706321630778,0.0058323074759275,0.025991976939736
N5.HOG0066715,,0.362559520739952,0.203591419390175,1.78081925960308,0.0749419820425449,-0.303673212357656,0.110150887968798,-2.75688392492737,0.0058355062554171,0.0259926095033858
N5.HOG0031827,,-0.0609619003289117,0.240576659818286,-0.253399063628857,0.79995985116722,-0.376535297974725,0.136644592118388,-2.75558141114356,0.0058587922295241,0.0260826672783323
N5.HOG0043800,,-0.0334469169206773,0.361050298013393,-0.0926378321932215,0.926191287219886,-0.753571703503783,0.273801814731725,-2.7522524065158,0.0059186883145781,0.0262975105303907
N5.HOG0065497,,0.152621054018197,0.180364522808727,0.846181120552451,0.397451712314594,-0.261319525076268,0.0950332305819142,-2.74976998546864,0.0059637110964388,0.0264220654812827
N5.HOG0041253,,-0.306332240072307,0.351431882529487,-0.871668893179047,0.383389034882372,-0.702883955335721,0.255825569602654,-2.74751251967281,0.006004921626405,0.026540199506398
N5.HOG0043282,,0.167057024522221,0.396526922513037,0.421300585250244,0.673535602924982,-1.52748275736254,0.555954918555369,-2.74749391790912,0.0060052622688423,0.026540199506398
N5.HOG0007311,,-0.154834643614382,0.323732055128574,-0.478280235650088,0.63245076163295,-0.593261649727369,0.216004742387404,-2.74652141045753,0.0060230954545931,0.0266051850425334
N5.HOG0028616,,0.209376124928055,0.278474143398458,0.751869176695757,0.452129735989495,-0.461429363907103,0.16806034572366,-2.74561712889622,0.0060397203521878,0.0266509311721723
N5.HOG0071582,,-0.102510156426346,0.2848551114022,-0.359867709312777,0.718946065701404,-0.477086775362255,0.173913186982215,-2.74324669474917,0.0060834963345493,0.0267759133039241
N5.HOG0016467,,-0.447079240855426,0.354417692716124,-1.26144729804311,0.207147736523368,-0.713863059593477,0.26028875119946,-2.74258129213752,0.0060958359205495,0.0268109535391347
N5.HOG0060499,,-0.169788248755752,0.293262898075613,-0.578962595916155,0.562614411883019,-0.498521395790921,0.181937793374511,-2.74006508787724,0.0061427018400881,0.0269654136440721
N5.HOG0034939,,-0.131597287341932,0.401963497261952,-0.327386163764449,0.743375830101263,-1.39142538105307,0.508055877165477,-2.73872509617652,0.0061677922349557,0.0270615853239748
N5.HOG0057319,,0.111926414701694,0.191649959832274,0.584014809080304,0.559210348653933,-0.279630011466512,0.102124890667725,-2.73811809871426,0.0061791881724838,0.0270976034816616
N5.HOG0065812,,0.130879284302638,0.18369194120875,0.712493337712105,0.476159335539255,-0.265577254668647,0.0970382641510883,-2.73683022869354,0.0062034298092831,0.0271898877349246
N5.HOG0014176,,-0.234128203516196,0.301262800100052,-0.777156035987316,0.437066716806366,-0.518472364194528,0.18973976834248,-2.73254451991681,0.0062847177206599,0.0274704802170368
N5.HOG0034632,,0.311638734428717,0.215189365508952,1.4482069487572,0.147559181812494,-0.321099854864878,0.117748235555827,-2.72700353724313,0.0063912353940952,0.0277555218689004
N5.HOG0023652,,0.443208306674539,0.308649620577925,1.43595934394691,0.151013910361854,-0.537070565359702,0.197169096442485,-2.72390843722493,0.0064514389575777,0.0279598515404856
N5.HOG0067451,,0.434498096853431,0.40343287804842,1.07700219911497,0.281479283238806,-1.42397508730261,0.522835392871358,-2.72356291620253,0.0064581913315903,0.0279714347940979
N5.HOG0063189,,0.26204758590895,0.135335426273999,1.93628226639202,0.052833139525038,-0.185910386293193,0.0682775863793345,-2.7228611342574,0.0064719255394964,0.0280058158631972
N5.HOG0069559,,-0.0355962094587981,0.18353653614269,-0.19394617664095,0.846218026370889,-0.26350830097207,0.0968336387060564,-2.7212475384919,0.0065036040896329,0.028099996972372
N5.HOG0062528,,0.195126441205636,0.153379624963274,1.27217967348895,0.203309287971919,-0.213819248741908,0.0785878105138399,-2.72076861976264,0.0065130331565246,0.028126445067329
N5.HOG0031934,,-0.265315297647199,0.374354725734721,-0.70872698915843,0.478493913036257,-0.805708026369073,0.296161229803414,-2.72050472948091,0.006518233944384,0.0281346158148752
N5.HOG0053611,,0.372935449986845,0.193596238940953,1.92635689632685,0.0540598256209758,-0.280667043055661,0.103228757646467,-2.71888424751634,0.0065502526148541,0.0282012410647386
N5.HOG0054452,,-0.105279829957342,0.207540697166926,-0.507273182534724,0.611963152415657,-0.305707191364346,0.11243443423419,-2.71898189773062,0.0065483191725821,0.0282012410647386
N5.HOG0042921,,-0.359800184704483,0.377641986538009,-0.952754718835454,0.340714361775759,-0.822092637545017,0.30277066573938,-2.71523212309035,0.006622933172418,0.0284421520862256
N5.HOG0057402,,-0.0823667110951007,0.296268671347473,-0.278013570319416,0.781001941641581,-0.498574830681707,0.183809932969913,-2.7124477041364,0.0066788319024645,0.0286099615143146
N5.HOG0062613,,-0.0205787709370428,0.405129413133135,-0.0507955489528482,0.959488437721425,-1.13055549915922,0.417076152968083,-2.71066924136929,0.0067147571192072,0.0287493702446844
N5.HOG0051546,,0.482065646191785,0.206514482675414,2.33429462160029,0.0195803001731365,-0.302497271656813,0.111648151061471,-2.709380037026,0.0067409077374679,0.0288322991048614
N5.HOG0065733,,-0.008982020429464,0.317516523925216,-0.0282883558890925,0.977432167539218,-0.558591329888623,0.206220042548001,-2.70871503558439,0.0067544325869481,0.0288611124442929
N5.HOG0049305,,-0.446112077179148,0.400211348684545,-1.11469122163945,0.264982764062154,-1.02500093925395,0.378437110587269,-2.70851063645244,0.0067585945694436,0.0288643915199845
N5.HOG0014600,,0.0950346584449342,0.245414558202632,0.387241323990514,0.698577559873694,-0.377128295276918,0.139449592896739,-2.70440585334787,0.0068426656935113,0.0292087694110842
N5.HOG0054866,,0.360785188866638,0.180088056460335,2.00338210072306,0.0451362911977611,-0.255359278169301,0.0945453942591606,-2.70091716439755,0.0069148558366071,0.0294279654719839
N5.HOG0027626,,-0.295363066805562,0.381055800345731,-0.775117624604008,0.438270158054636,-0.831324958410102,0.307812136886432,-2.70075431988837,0.0069182421695745,0.0294279654719839
N5.HOG0034213,,-0.0745012097829474,0.334346519665634,-0.222826335555857,0.82367067044997,-0.608912871977042,0.225843704618826,-2.69616933978634,0.0070141998313423,0.0297914288433287
N5.HOG0054488,,0.327925700882683,0.229272399685969,1.43028860574512,0.152634203689541,-0.343173258584174,0.127301132215967,-2.69575967322881,0.0070228315180717,0.0297983216752796
N5.HOG0059492,,0.267084000447235,0.167243372808026,1.59697808028431,0.110270593390963,-0.233584932948126,0.086672905814692,-2.69501675007336,0.0070385092694924,0.0298350678568309
N5.HOG0029604,,0.122206040139535,0.130275028640874,0.938061894243893,0.348212603157237,-0.176123792559886,0.0653803149455396,-2.69383518122532,0.0070635084172845,0.0298975208132421
N5.HOG0070261,,-0.0737137368294286,0.209136438599645,-0.352467209076562,0.724487905962987,-0.305022166563741,0.113249028873199,-2.69337556002588,0.0070732544122402,0.0299226803651685
N5.HOG0064341,,0.310209415683864,0.119771527262088,2.59000968573318,0.0095973231582261,-0.160243643236225,0.0596108058740874,-2.68816435018005,0.0071846025374436,0.0303484310705398
N5.HOG0007209,,-0.354585109625274,0.401749704514869,-0.882602042118368,0.377451324832053,-1.00213107840416,0.372918129598341,-2.6872683274571,0.0072039056251841,0.0303846864210044
N5.HOG0001055,,-0.0487326083833121,0.386738141919166,-0.126009315092324,0.899724550976042,-0.856296488014722,0.318820572953728,-2.68582569839055,0.0072350821134273,0.0304909406253301
N5.HOG0057498,,0.532118498921777,0.172381931647458,3.08685773408099,0.0020228438362952,-0.240914540874901,0.089721935324184,-2.68512421187111,0.007250285566684,0.0305348692876737
N5.HOG0044774,,-0.482075636880368,0.386728863523674,-1.24654682479074,0.2125637098076,-0.85163938307992,0.317605754223471,-2.68143562185179,0.0073307018079405,0.0308429927805223
N5.HOG0043249,,-0.437865682250217,0.376758235714499,-1.16219272929716,0.245157187349573,-0.786006079795383,0.293328558659871,-2.67960979792219,0.0073708025620472,0.0309657456126522
N5.HOG0038755,,0.111075945143583,0.340443890910884,0.326267993372979,0.744221601983653,-0.622690851398998,0.232473364950728,-2.67854707368724,0.0073942337798794,0.0310335178191202
N5.HOG0053508,,0.332664734977358,0.186027983905475,1.78825103617955,0.0737355156307233,-0.262606876957154,0.098094169866317,-2.67708954890016,0.0074264783178634,0.0311534709536676
N5.HOG0034079,,0.0842003302237848,0.101122955475676,0.832652980005498,0.405040470026378,-0.132791270076604,0.0496401225251985,-2.67507941804929,0.0074711549548375,0.0313099928644334
N5.HOG0066390,,0.137849534119812,0.182158820065814,0.756754649980752,0.449196866905188,-0.255868279627297,0.0956619335166898,-2.67471365276823,0.0074793102282558,0.0313133040989488
N5.HOG0067291,,0.145540371456353,0.0960719025627325,1.51491089042729,0.129794972058581,-0.125672799731992,0.0469982717490033,-2.67398768199719,0.0074955204625629,0.0313611456263502
N5.HOG0051050,,-0.145097430567495,0.267446369264432,-0.542529072152155,0.587454085521363,-0.418272163500753,0.156429408298874,-2.67387167188923,0.0074981137750656,0.0313611456263502
N5.HOG0063882,,0.281007543186198,0.176524469127902,1.59189003413794,0.111409415197749,-0.246348198104711,0.0921749439748863,-2.67261565324987,0.0075262426154667,0.0314433339165102
N5.HOG0038721,,-0.178352221947786,0.411566369677163,-0.433349843641712,0.664760632517541,-1.15115175032759,0.430739808926139,-2.67249909683872,0.007528857716051,0.0314433339165102
N5.HOG0007656,,0.894268983186188,0.262673126689603,3.4044936170533,0.0006628684946506,-0.407318782023354,0.15244456538216,-2.67191408891656,0.0075419954702707,0.031468727716285
N5.HOG0034283,,-0.324753148216855,0.413509248480816,-0.785358850884132,0.432243199787367,-1.30768521117954,0.489760776857213,-2.67004887482198,0.0075840206778967,0.0316063236348792
N5.HOG0042740,,0.0198920484838111,0.349788825217539,0.0568687363624037,0.954649758762464,-0.653233860263301,0.244710580332424,-2.66941404566948,0.0075983718501194,0.0316249209335188
N5.HOG0052375,,-0.193314127256921,0.350917604873596,-0.550881815480745,0.581714693900529,-0.657251112919422,0.246287001985683,-2.66863905776736,0.0076159244986644,0.0316824683893899
N5.HOG0038975,,0.139109635379253,0.346222839967985,0.401792196586788,0.687836965544491,-0.638887468248764,0.239470066064556,-2.66792204448857,0.0076321964457761,0.031734634414016
N5.HOG0004230,,-0.554873260296782,0.414171073011618,-1.3397199767286,0.180336400406769,-1.25793385373886,0.471773991257524,-2.66639085038539,0.0076670498444938,0.0317862941497586
N5.HOG0068274,,0.0032896484796867,0.323964349779421,0.0101543533476032,0.991898137470962,-0.562918897913157,0.211113272702217,-2.66643063559142,0.0076661424421621,0.0317862941497586
N5.HOG0020583,,0.125062495832415,0.139530576185939,0.896308889785965,0.370087812506797,-0.187825022451113,0.0704671902093674,-2.66542517011194,0.0076891041738359,0.031846672899447
N5.HOG0066089,,0.157543093304268,0.119379024671016,1.319688226122,0.186939132625308,-0.158095376739381,0.0593497406258595,-2.66379220991064,0.007726527316873,0.0319860916159839
N5.HOG0067006,,0.0252245757644358,0.237742935628124,0.106100211549049,0.915502843302195,-0.353603662154457,0.13293427750406,-2.65998859582064,0.0078143297337614,0.0322710174282267
N5.HOG0005114,,0.482978492244392,0.313509472770183,1.54055470151116,0.123425199857651,-0.529553603107234,0.199125824979359,-2.65939188531737,0.0078281849907449,0.0322968643941499
N5.HOG0019907,,-0.296656761735192,0.40724659603174,-0.728445037050895,0.466341202475306,-1.01748831857124,0.382754379024752,-2.65833227346419,0.007852842786209,0.0323615915515803
N5.HOG0048964,,-0.306198878800262,0.325678754017494,-0.940186840630738,0.347121730576549,-0.564876855734567,0.212552538868688,-2.65758696057514,0.0078702283160235,0.0323615915515803
N5.HOG0037547,,-0.0618060330229716,0.22950714410112,-0.269298950431539,0.787699639791965,-0.337165351467457,0.126921393221204,-2.65648952403028,0.00789589041528,0.0324336525795715
N5.HOG0056463,,-0.173587320568413,0.283871121759601,-0.61150045658895,0.540868316170407,-0.451788257583441,0.170109881400409,-2.65586134011822,0.0079106133691126,0.0324361791494025
N5.HOG0068315,,0.143054876976966,0.0556834484610838,2.56907359243285,0.010197079977027,-0.0705756059460148,0.0265717880477677,-2.65603525886712,0.007906534718506,0.0324361791494025
N5.HOG0049697,,-0.236064386484468,0.507286948698685,-0.46534685564064,0.641683085455015,-0.964038021378361,0.363144928911786,-2.6546922306398,0.0079380796525841,0.0325136236914461
N5.HOG0063777,,-0.240157952517686,0.37208641280627,-0.645435963937567,0.51864470364832,-0.74117332921279,0.279354607237743,-2.65316307664122,0.0079741334847731,0.0325671720045313
N5.HOG0043611,,-0.359266537680288,0.32211925898833,-1.11532150796766,0.264712671895167,-0.462775660562477,0.174461996759969,-2.65258720613625,0.0079877491133161,0.0326071181759653
N5.HOG0047092,,-0.0964620168594627,0.374727783615216,-0.257418908010604,0.796855408096985,-0.753124916419724,0.28407133268045,-2.65118239603188,0.0080210512000563,0.0327266428979932
N5.HOG0037381,,-0.495805270561365,0.416743455006792,-1.18971339466695,0.234159058902736,-1.25152762008835,0.472315274618448,-2.64977164056228,0.008054619278486,0.0328170727563624
N5.HOG0040944,,0.568816225470025,0.301592250937352,1.88604390100256,0.0592890389788428,-0.493916658022739,0.186459472241254,-2.6489223212199,0.0080748889219449,0.032883901169504
N5.HOG0065842,,0.166876698825826,0.131624313671204,1.2678257851561,0.204860171800909,-0.174836882728258,0.0660123248984812,-2.64854908529786,0.008083810911695,0.0329044759264581
N5.HOG0063424,,0.241334931973592,0.148443931488428,1.62576489017609,0.103999679942828,-0.199793976135788,0.0754628119572014,-2.64758191424274,0.0081069716564359,0.0329427562946367
N5.HOG0044961,,0.281993858703728,0.31434409450656,0.897086548250208,0.36967273607404,-0.528014394111357,0.199421576573588,-2.64772951444658,0.0081034332532246,0.0329427562946367
N5.HOG0019413,,-0.199748398582088,0.318353982799457,-0.62744117986398,0.53037008143657,-0.539474165534891,0.203743292884566,-2.64781312747575,0.0081014294208699,0.0329427562946367
N5.HOG0068207,,0.0905624425211586,0.0658655325695192,1.3749595423915,0.169143987902646,-0.0836496979818755,0.0316069456959788,-2.64656062583478,0.0081314928063837,0.0330195291858743
N5.HOG0066175,,0.0960178863414143,0.13257370049604,0.724260437644513,0.468905860462005,-0.176059928441819,0.0665316751275551,-2.646257261737,0.0081387893608694,0.0330333830288993
N5.HOG0067199,,0.0070101702636097,0.183546912061647,0.0381927986958196,0.969533962516808,-0.254866948600428,0.0963326541110548,-2.64569632127659,0.0081522966152702,0.0330678146434742
N5.HOG0051983,,0.313393797332578,0.266279530831197,1.17693536695935,0.239221304535534,-0.409464529765472,0.154772946237953,-2.64558205886931,0.00815505047347,0.0330678146434742
N5.HOG0008564,,-0.0122072299576776,0.412824235479222,-0.0295700419417165,0.976409957928348,-1.07525335760976,0.406531874261461,-2.64494231740907,0.0081704843806494,0.0331146059861825
N5.HOG0070743,,-0.259338116220377,0.407998247799855,-0.635635367599903,0.525014111792565,-0.99562912780982,0.376726453621635,-2.64284368203614,0.0082212981434772,0.0332703079928615
N5.HOG0048349,,0.367835256633482,0.341409504351588,1.07740192333568,0.281300745255687,-0.60954501932103,0.230729307693511,-2.64181878502716,0.0082462163604869,0.0333387625774105
N5.HOG0067247,,-0.412619256370876,0.350945299481603,-1.17573666602851,0.239700121857181,-0.641803374567381,0.243298747626399,-2.63792305068875,0.0083415507560682,0.033615657727983
N5.HOG0055064,,0.345062529844856,0.377343439902905,0.914452176334761,0.360479296158199,-0.754599397271757,0.286395907263158,-2.6348120840232,0.0084183874916442,0.0338392952588982
N5.HOG0061715,,0.300200787416812,0.168857689282895,1.77783308945957,0.0754312721553806,-0.229921879715958,0.0873226938371105,-2.63301404953045,0.0084630846453585,0.0339766065083546
N5.HOG0034013,,0.0974428934254628,0.104588190329923,0.931681608775139,0.351501093767405,-0.13522319172079,0.0514023107625045,-2.63068312912167,0.0085213446006574,0.0341782277328487
N5.HOG0071240,,-0.216687088242451,0.314672213485219,-0.688612082530221,0.49106741551045,-0.522776834566935,0.198834744821926,-2.62920263274473,0.0085585346825363,0.0342902320907693
N5.HOG0067403,,0.0039582174897833,0.164227787233833,0.0241019961143815,0.98077125111712,-0.222268134410709,0.0845532293065275,-2.62873619651982,0.0085702815888163,0.034309773485598
N5.HOG0068264,,0.115702368581994,0.158036453992377,0.7321245551838,0.464092547510985,-0.21257768064236,0.0809168830135434,-2.62711158321287,0.0086113090822239,0.0344092198076423
N5.HOG0067851,,0.0636686546939163,0.123908352042048,0.513836667542077,0.607366189418044,-0.162100648333481,0.06172897264293,-2.62600593194947,0.0086393311774242,0.0345049762424632
N5.HOG0056284,,0.110277654070558,0.311171663345845,0.354394911428655,0.723042947526806,-0.512052389651208,0.195028903123347,-2.62552053285844,0.0086516590634096,0.0345296544367311
N5.HOG0032877,,-0.423409440277701,0.418886225788126,-1.01079819342606,0.312113027966119,-1.14715645689121,0.437003550229179,-2.62505065757384,0.0086636076593975,0.0345296544367311
N5.HOG0007119,,3.50495491399249,0.168252219390333,20.8315523366812,2.24079598541232e-96,-4.01789490645191,1.53059371074114,-2.62505645897786,0.008663460043916,0.0345296544367311
N5.HOG0021415,,-0.642901623445461,2.00900408659752,-0.320010112340931,0.748960664793956,-2.38349082286818,0.907898403799987,-2.62528363624403,0.0086576813343946,0.0345296544367311
N5.HOG0044408,,0.0034723467811731,0.331231637080201,0.0104831374556542,0.991635819674205,-0.568596189197753,0.21680087464463,-2.62266556871493,0.0087244865203246,0.0347146367766195
N5.HOG0073709,,-0.356587358504588,0.332908852675548,-1.07112609243863,0.284112737486158,-0.572809580327485,0.21861270438155,-2.62020261790342,0.0087877537316044,0.0349010491347287
N5.HOG0064108,,-0.208066231803773,0.287559037400996,-0.723560051126573,0.469335874548655,-0.451179769384739,0.172243203448173,-2.61943438320048,0.0088075715131566,0.0349145262331015
N5.HOG0051992,,0.444165570666213,0.264323919192739,1.68038356885264,0.092882710872514,-0.399545724933267,0.152562457985618,-2.61889936887967,0.0088213965977931,0.0349367558654641
N5.HOG0067443,,0.0651643174482505,0.093580990962176,0.696341391325819,0.486215057491162,-0.119488596004025,0.0456447578180203,-2.61779450074882,0.0088500084166128,0.0349848926041047
N5.HOG0049887,,0.427477229168759,0.275519818583311,1.55152987312054,0.120774754082238,-0.423058202464106,0.161704656410797,-2.61624007529728,0.0088904023966579,0.0350802351782997
N5.HOG0044717,,0.563549659584478,0.201545690615043,2.79613847294246,0.0051717236480456,-0.281264920588916,0.107507663287016,-2.61623136425181,0.0088906292289788,0.0350802351782997
N5.HOG0045387,,0.501667472699399,0.414822213025802,1.20935537429428,0.226526345339637,-1.029890037887,0.393808033624976,-2.61520829935067,0.0089173054344926,0.0351203044208319
N5.HOG0072122,,-0.340979212250955,0.401216834866808,-0.849862674292193,0.395401439643799,-0.886902452787872,0.339107777894826,-2.61539991295318,0.0089123037151103,0.0351203044208319
N5.HOG0004335,,0.462103143386213,0.414416357613302,1.1150697478438,0.264820534123421,-1.01977771564248,0.390215727148923,-2.61336907944074,0.0089654425538964,0.0352935425789664
N5.HOG0066738,,0.0736181377286662,0.119027391292448,0.618497447766351,0.536247479675314,-0.154301611548728,0.0590600620044017,-2.61262190238182,0.0089850642961263,0.0353231866323919
N5.HOG0022681,,-0.537372390129235,0.401139679880016,-1.33961414709701,0.18037082204143,-0.882564235108825,0.33784633421195,-2.61232443787637,0.0089928867284494,0.0353361425708047
N5.HOG0064830,,0.0957599685303836,0.264842891524386,0.361572734609591,0.717671342637563,-0.399046927821884,0.15280831388419,-2.61142157568934,0.0090166665757116,0.0354012683017095
N5.HOG0030482,,0.279181710499537,0.159451136675877,1.75089194294702,0.0799645249117204,-0.213191539822754,0.0816696194205647,-2.61041426830834,0.0090432635852474,0.0354848970741109
N5.HOG0055451,,0.345654583727136,0.123939619675177,2.78889498477593,0.0052888211372636,-0.161028181023197,0.0617102890341622,-2.60942192207289,0.0090695340351087,0.0355567035885004
N5.HOG0017499,,-0.296187293398609,0.419353466558439,-0.706295087600841,0.480004647715261,-1.48077895911939,0.567546574177921,-2.60908800526946,0.0090783891461582,0.0355567035885004
N5.HOG0071671,,0.0712061762325995,0.36975231463734,0.192578040525425,0.847289444113857,-0.700373150769107,0.268619250819467,-2.60730810853096,0.0091257204310393,0.0356676806705603
N5.HOG0066929,,0.0585547059309399,0.180210105242829,0.324924653098886,0.74523809791491,-0.24518704435195,0.0940344053235519,-2.60741846038495,0.0091227795449252,0.0356676806705603
N5.HOG0058835,,-0.0591351326886566,0.347516443141257,-0.170164991774561,0.864880382664199,-0.614927012363975,0.235853837179444,-2.60723768465179,0.0091275976756483,0.0356676806705603
N5.HOG0038057,,0.984198739406252,0.201497213200742,4.88442854257117,1.03729251636583e-06,-0.279936514507754,0.107392735246489,-2.60666155736924,0.009142968084798,0.0356904215634871
N5.HOG0040328,,0.0300825678720315,0.344869809218687,0.0872287659513728,0.930489674573889,-0.6055240972615,0.232332141792527,-2.60628638202903,0.0091529897462407,0.0356904215634871
N5.HOG0061678,,0.349542045739432,0.211361525508421,1.65376382905367,0.0981755079463951,-0.296574077752863,0.113837178280491,-2.60524797111637,0.0091807788633522,0.0357604572060586
N5.HOG0033769,,0.293024098564962,0.121608181825001,2.40957552499745,0.0159710900738458,-0.157434831478486,0.0604374625592676,-2.60492126591348,0.0091895374450252,0.0357781836877748
N5.HOG0044040,,0.0292970042926051,0.380103592731511,0.0770763677398318,0.938562792874557,-0.745377762020828,0.286345700981309,-2.60306950468057,0.0092393220586504,0.0359226688192623
N5.HOG0063258,,0.207257347617779,0.206450163435227,1.00390982583458,0.315422080016708,-0.287738884403119,0.11057180334116,-2.60228083207908,0.0092605985136436,0.0359889362550213
N5.HOG0038634,,0.0769367991792184,0.167953132076291,0.458084932552915,0.64689142352773,-0.225356561033756,0.0866253099156777,-2.60150943474974,0.0092814512093725,0.0360534970657697
N5.HOG0045122,,0.0421316594479417,0.259535558621405,0.162334824837627,0.871042192120141,-0.385570887428811,0.148339752171819,-2.5992418201037,0.0093429930279912,0.0362594255120739
N5.HOG0064955,,0.0526474529050074,0.191413271391075,0.275045990920053,0.783280904726378,-0.26227758927172,0.100913623452017,-2.59903054017708,0.0093487455486679,0.0362651987015719
N5.HOG0057041,,-0.0228450673005081,0.3163745819109,-0.0722089213441994,0.942435645503732,-0.517149171249035,0.1990573458866,-2.59799089024148,0.0093770981638718,0.036358595835811
N5.HOG0017959,,0.111033062897663,0.348911463625096,0.318227041737349,0.750312721787283,-0.614451675041432,0.236711937624991,-2.59577814793131,0.0094376980555762,0.0365128967527797
N5.HOG0028555,,0.470293463902755,0.208215884863539,2.25868196468765,0.0239031751341571,-0.289843505004071,0.111665567911225,-2.5956390177006,0.009441520031455,0.0365128967527797
N5.HOG0069686,,-0.0334400090767871,0.259535449725854,-0.128845632117345,0.897479797229405,-0.384832232640288,0.148263440640913,-2.59559761311849,0.0094426577022179,0.0365128967527797
N5.HOG0026601,,0.264073707275229,0.162364671155567,1.62642344172404,0.103859607413123,-0.216210900946418,0.0833047080856729,-2.5954223466465,0.0094474748410078,0.0365149184412749
N5.HOG0070943,,-0.274692135793471,0.309212705836112,-0.888359794435685,0.374347245075857,-0.497263539905716,0.191651666718792,-2.59462152570447,0.0094695130287489,0.0365834681865388
N5.HOG0060999,,0.207625566910131,0.158028791005611,1.31384645537634,0.188897880709858,-0.209458700838737,0.0807705334848404,-2.59325637459173,0.0095071870159047,0.0367123338545828
