GO.ID	Term	Annotated	Significant	Expected	P_value
289	GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	1	1	0.33	0.332
290	GO:0045743	positive regulation of fibroblast growth factor receptor signaling pathway	1	1	0.33	0.332
291	GO:0043048	dolichyl monophosphate biosynthetic process	1	1	0.33	0.332
292	GO:0070898	RNA polymerase III preinitiation complex assembly	1	1	0.33	0.332
293	GO:0019464	glycine decarboxylation via glycine cleavage system	1	1	0.33	0.332
294	GO:0050982	detection of mechanical stimulus	1	1	0.33	0.332
295	GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	1	1	0.33	0.332
296	GO:0080129	proteasome core complex assembly	1	1	0.33	0.332
297	GO:0008608	attachment of spindle microtubules to kinetochore	1	1	0.33	0.332
298	GO:0006833	water transport	1	1	0.33	0.332
299	GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	8	3	2.66	0.332
300	GO:0000902	cell morphogenesis	18	6	5.98	0.332
